ID,PlotId,SubplotId,TreeId,FieldLandUse,DirectionfromCenter,DistancefromCenter,TreeStatus,Species,HeighttoCrownBase,TreeHeightLiveTop,TreeHeightTotal,CrownWidth1,CrownWidth2,CrownLightExposure,CrownPosition,PercentCrownMissing,Transparency,CrownDensity,CrownDieback,PercentImperviousBelow,PercentShrubBelow,TreeSite
408,41,1,16,R,-1,-1,P,OSFR,0.699999988,2.799999952,2.799999952,1.5,1.5,3,-1,3,-1,-1,3,0,0,N
409,41,1,17,R,-1,-1,P,MADE,1.5,4.800000191,4.800000191,2,1.5,5,-1,18,-1,-1,3,3,0,N
410,41,1,18,R,-1,-1,P,LAIN,1.5,3.5,3.5,1.700000048,1,3,-1,28,-1,-1,3,38,0,N
411,41,1,19,R,-1,-1,P,POMA,1.799999952,3.5,3.5,1.5,1.5,4,-1,28,-1,-1,3,3,0,N
412,41,1,20,R,-1,-1,P,CAJA9,0.600000024,2.400000095,2.400000095,1.700000048,1.200000048,3,-1,13,-1,-1,3,0,0,N
413,41,1,21,R,-1,-1,P,NADO,0.600000024,2.400000095,2.400000095,1.200000048,1.200000048,3,-1,8,-1,-1,3,0,0,N
414,41,1,22,R,-1,-1,P,PIHO1,1.5,4.199999809,4.199999809,1.700000048,1.700000048,5,-1,18,-1,-1,3,0,0,N
415,41,1,23,R,-1,-1,P,CIRE3,1.700000048,3.700000048,3.700000048,1.200000048,1.200000048,3,-1,8,-1,-1,3,0,0,N
416,41,1,24,R,-1,-1,P,CIRE3,1.700000048,4.099999905,4.099999905,1.200000048,1.200000048,3,-1,13,-1,-1,3,0,0,N
417,41,1,25,R,-1,-1,P,PEAM,3.700000048,4.300000191,4.300000191,0.699999988,0.699999988,3,-1,68,-1,-1,3,0,0,N
418,41,1,26,R,-1,-1,P,CIRE3,1.600000024,4.5,4.5,2,2,4,-1,33,-1,-1,3,78,0,N
419,42,1,1,R,-1,-1,P,COKO,1.600000024,2.799999952,2.799999952,1.299999952,1.299999952,4,-1,13,-1,-1,3,8,0,N
420,42,1,2,R,-1,-1,P,NADO,1,2.5,2.5,1.299999952,1.299999952,3,-1,13,-1,-1,3,0,0,N
421,43,1,1,I,-1,-1,P,PRX,3,8.399999619,8.399999619,6.599999905,6.599999905,3,-1,18,-1,-1,3,38,18,N
422,43,1,2,I,-1,-1,P,PRX,2,7.400000095,7.400000095,5.400000095,5.400000095,4,-1,28,-1,-1,3,38,0,N
423,43,1,3,I,-1,-1,P,QUAL2,2,6.5,6.5,3.200000048,3.200000048,5,-1,3,-1,-1,3,0,3,N
424,43,1,4,I,-1,-1,P,PRX,2.599999905,7,7,4.800000191,4.800000191,4,-1,33,-1,-1,3,38,0,N
425,43,1,5,I,-1,-1,P,QUAL2,1.5,4,4,2,2,5,-1,13,-1,-1,3,0,0,N
426,43,1,6,I,-1,-1,P,QUAL2,1.5,3,3,2.299999952,2.299999952,4,-1,3,-1,-1,3,0,48,N
427,44,1,1,R,-1,-1,P,CICA,1.399999976,2,2,1,0.800000012,4,-1,13,-1,-1,3,0,0,N
428,44,1,2,R,-1,-1,P,COKO,1,2,2,1,1,4,-1,88,-1,-1,3,0,0,N
429,44,1,3,R,-1,-1,P,CRJA,1,5.5,5.5,0.600000024,0.600000024,3,-1,18,-1,-1,3,0,0,N
430,44,1,4,R,-1,-1,P,CRJA,4,5.5,5.5,0.600000024,0.649999976,3,-1,43,-1,-1,3,0,0,N
431,44,1,5,R,-1,-1,P,CRJA,4.5,5.5,5.5,0.699999988,0.699999988,2,-1,18,-1,-1,3,0,0,N
432,44,1,6,R,-1,-1,P,CRJA,2.5,5.5,5.5,0.800000012,0.800000012,2,-1,18,-1,-1,3,0,0,N
433,44,1,7,R,-1,-1,P,CRJA,2.5,5.5,5.5,0.600000024,0.600000024,2,-1,18,-1,-1,3,0,0,N
434,44,1,8,R,-1,-1,P,CRJA,2.5,5.5,5.5,0.649999976,0.649999976,2,-1,18,-1,-1,3,0,0,N
435,45,1,1,R,-1,-1,P,PIHO1,1.200000048,2.299999952,2.299999952,1.299999952,1.299999952,5,-1,18,-1,-1,3,18,0,N
436,45,1,2,R,-1,-1,P,MACLASS,1.5,3,3,1.799999952,1.700000048,4,-1,18,-1,-1,3,0,0,N
437,45,1,3,R,-1,-1,P,OSFR,0.5,2.299999952,2.299999952,1.600000024,1.600000024,4,-1,3,-1,-1,3,38,0,N
438,45,1,4,R,-1,-1,P,JASA,1,3,3,2,1.299999952,3,-1,3,-1,-1,3,68,0,N
439,46,1,1,R,-1,-1,P,FRGR1,1.5,2.5,2.5,1.5,1.5,0,-1,48,-1,-1,3,93,0,N
440,46,1,2,R,-1,-1,P,FRGR1,0.300000012,2.099999905,2.099999905,1.200000048,1.200000048,1,-1,13,-1,-1,3,0,100,N
441,46,1,3,R,-1,-1,P,OSHE,0.5,3.5,3.5,1.5,1.5,3,-1,8,-1,-1,3,0,100,N
442,46,1,4,R,-1,-1,P,ZAPU2,0.300000012,2.099999905,2.099999905,1.200000048,1.200000048,1,-1,13,-1,-1,3,0,100,N
443,47,1,1,M,-1,-1,P,ZAPU2,1.100000024,2.599999905,2.599999905,1,1,4,-1,28,-1,-1,3,0,0,N
444,47,1,2,M,-1,-1,P,ZAPU2,1.100000024,2.599999905,2.599999905,1.200000048,0.800000012,4,-1,48,-1,-1,3,0,0,N
445,47,1,3,M,-1,-1,P,ZAPU2,1.100000024,2.599999905,2.599999905,1,0.800000012,4,-1,48,-1,-1,3,0,0,N
446,47,1,4,M,-1,-1,P,PRAR,1,4,4,2,2,4,-1,8,-1,-1,3,0,0,N
447,47,1,5,M,-1,-1,P,MADE,1.799999952,5,5,1.5,1.700000048,5,-1,8,-1,-1,3,0,0,N
448,47,1,6,M,-1,-1,P,CISP,1,3,3,1.700000048,1.700000048,4,-1,18,-1,-1,3,0,0,N
449,47,1,7,M,-1,-1,P,DIKA,3.200000048,5,5,3,4,5,-1,23,-1,-1,3,0,0,N
450,47,1,8,M,-1,-1,P,CESI4,0.5,2.5,2.5,1,1,1,-1,38,-1,-1,3,0,0,N
451,47,1,9,M,-1,-1,P,CISP,2.5,3.299999952,3.299999952,0.600000024,0.5,1,-1,18,-1,-1,3,0,0,N
452,47,1,10,M,-1,-1,P,ZAPU2,1.600000024,2,2,0.5,0.5,1,-1,28,-1,-1,3,0,0,N
453,47,1,11,M,-1,-1,P,CACR27,1.700000048,5.5,5.5,2.299999952,2.299999952,5,-1,33,-1,-1,3,0,48,N
454,48,1,1,P,-1,-1,P,ZESE,3.200000048,12.30000019,12.30000019,6.599999905,7.199999809,4,-1,28,-1,-1,3,0,0,N
455,48,1,2,P,-1,-1,P,ZESE,4.199999809,9.199999809,9.199999809,6,6,3,-1,8,-1,-1,3,0,0,N
456,48,1,3,P,-1,-1,P,ZESE,3.599999905,12.30000019,12.30000019,10.19999981,7.800000191,4,-1,18,-1,-1,3,0,0,N
457,48,1,4,P,-1,-1,P,ZESE,2.5,8,8,6.599999905,6.599999905,5,-1,13,-1,-1,3,0,0,N
458,48,1,5,P,-1,-1,P,ZESE,2,11.69999981,11.69999981,6.599999905,6.599999905,4,-1,3,-1,-1,3,0,0,N
459,48,1,6,P,-1,-1,P,TRSE6,3,8.5,8.5,4.199999809,4,4,-1,3,-1,-1,3,0,0,N
460,48,1,7,P,-1,-1,P,TRSE6,1.700000048,6,6,3.299999952,3.5,5,-1,48,-1,-1,3,0,0,N
461,49,1,1,R,-1,-1,P,OSFR,1.799999952,3.5,3.5,1.700000048,1.700000048,5,-1,18,-1,-1,3,48,0,N
462,49,1,2,R,-1,-1,P,OSFR,1.799999952,3.5,3.5,1.899999976,1.899999976,5,-1,8,-1,-1,3,48,28,N
463,49,1,3,R,-1,-1,P,WIFL,2.299999952,3.5,3.5,4.199999809,1.799999952,4,-1,3,-1,-1,3,0,0,N
464,49,1,4,R,-1,-1,P,HISY,1.700000048,3.5,3.5,1.700000048,1.600000024,3,-1,3,-1,-1,3,0,0,N
465,49,1,5,R,-1,-1,P,HISY,1.5,3,3,1,1,3,-1,3,-1,-1,3,0,0,N
466,49,1,6,R,-1,-1,P,OSFR,1.5,3,3,1,0.800000012,3,-1,3,-1,-1,3,0,0,N
467,49,1,7,R,-1,-1,P,NADO,0.800000012,2.5,2.5,0.699999988,0.800000012,3,-1,3,-1,-1,3,0,0,N
468,49,1,8,R,-1,-1,P,LAIN,1.799999952,3,3,1,1,4,-1,28,-1,-1,3,28,18,N
469,49,1,9,R,-1,-1,P,CICA,1.799999952,3.299999952,3.299999952,1.299999952,1.299999952,5,-1,13,-1,-1,3,48,0,N
470,49,1,10,R,-1,-1,P,PHGL,1.5,3,3,0.800000012,1.200000048,3,-1,3,-1,-1,3,13,3,N
471,49,1,11,R,-1,-1,P,CAJA9,1.299999952,2.5,2.5,0.699999988,0.699999988,4,-1,8,-1,-1,3,13,13,N
472,50,1,1,R,-1,-1,P,OSFR,0.5,3,3,1.299999952,1.399999976,3,-1,3,-1,-1,3,0,0,N
473,50,1,2,R,-1,-1,P,OSFR,0.5,3.200000048,3.200000048,1.5,1.399999976,4,-1,3,-1,-1,3,0,0,N
474,50,1,3,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,4,-1,8,-1,-1,3,78,0,N
475,50,1,4,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,3,-1,-1,3,78,0,N
476,50,1,5,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,3,-1,-1,3,78,0,N
477,50,1,6,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,3,-1,-1,3,78,0,N
478,50,1,7,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,48,-1,-1,3,78,0,N
479,50,1,8,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,68,-1,-1,3,78,0,N
480,50,1,9,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,8,-1,-1,3,78,0,N
481,50,1,10,R,-1,-1,P,LISI,1.799999952,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,8,-1,-1,3,78,0,N
482,50,1,11,R,-1,-1,P,LISI,1.799999952,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,3,-1,-1,3,78,0,N
483,50,1,12,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,3,-1,3,-1,-1,3,78,0,N
484,50,1,13,R,-1,-1,P,LISI,0,2.700000048,2.700000048,0.800000012,0.800000012,4,-1,3,-1,-1,3,78,0,N
485,50,1,14,R,-1,-1,P,CAJA9,0.300000012,3,3,1.200000048,1.200000048,4,-1,3,-1,-1,3,0,0,N
486,50,1,15,R,-1,-1,P,OSFR,0.5,3,3,1.299999952,1.299999952,2,-1,3,-1,-1,3,0,0,N
487,51,1,1,R,-1,-1,P,PRX,1.700000048,3,3,2.299999952,2.299999952,4,-1,28,-1,-1,3,0,0,N
488,51,1,2,R,-1,-1,P,DIKA,1.299999952,4,4,1.5,1.799999952,3,-1,18,-1,-1,3,0,0,N
489,51,1,3,R,-1,-1,P,MAGR,2.5,3,3,3,3,4,-1,28,-1,-1,3,0,0,N
490,51,1,4,R,-1,-1,P,PRPE2,1.700000048,3,3,2.5,2.799999952,3,-1,13,-1,-1,3,0,0,N
491,51,1,5,R,-1,-1,P,DIKA,1.5,3,3,2,2,2,-1,18,-1,-1,3,0,0,N
492,51,1,6,R,-1,-1,P,STPS,1.700000048,2,2,1,1,2,-1,28,-1,-1,3,0,28,N
493,51,1,7,R,-1,-1,P,MAKO,1.600000024,3.700000048,3.700000048,2.5,2.5,3,-1,28,-1,-1,3,28,0,N
494,51,1,8,R,-1,-1,P,ACPA,2,4.199999809,4.199999809,3,3,4,-1,28,-1,-1,3,3,8,N
495,52,1,1,R,-1,-1,P,PRAR,1.5,5,5,3.5,3.5,3,-1,8,-1,-1,3,18,0,N
496,52,1,2,R,-1,-1,P,QUMY1,1.700000048,6.5,6.5,3.5,3.5,4,-1,3,-1,-1,3,28,0,N
497,52,1,3,R,-1,-1,P,OSFR,0.300000012,3,3,1.5,1.5,4,-1,18,-1,-1,3,28,0,N
498,52,1,4,R,-1,-1,P,POMA,1.600000024,2.5,2.5,1.100000024,1.100000024,5,-1,3,-1,-1,3,0,53,N
499,52,1,5,R,-1,-1,P,ACPA,1.5,4.400000095,4.400000095,2.400000095,2.400000095,4,-1,28,-1,-1,3,23,33,N
500,52,1,6,R,-1,-1,P,FIRE4,1.600000024,3.799999952,3.799999952,3,2.700000048,4,-1,13,-1,-1,3,28,0,N
501,52,1,7,R,-1,-1,P,ACPA,2,5,5,3,3,4,-1,13,-1,-1,3,58,28,N
502,52,1,8,R,-1,-1,P,LISI,0.200000003,2,2,1.5,1.5,3,-1,13,-1,-1,3,3,23,N
503,52,1,9,R,-1,-1,P,COKO,2,5,5,2,2,3,-1,8,-1,-1,3,28,8,N
504,53,1,1,R,-1,-1,P,CISP,1.299999952,2.5,2.5,1.5,1.799999952,4,-1,18,-1,-1,3,0,0,N
505,54,1,1,R,-1,-1,P,PRX,2.00999999,2.799999952,2.799999952,1.799999952,1.5,4,-1,28,-1,-1,3,28,38,N
506,54,1,2,R,-1,-1,P,POMA,0.300000012,2.700000048,2.700000048,0.600000024,0.600000024,3,-1,8,-1,-1,3,8,0,N
507,54,1,3,R,-1,-1,P,NADO,2.200000048,2.700000048,2.700000048,0.5,0.5,4,-1,18,-1,-1,3,0,0,N
508,54,1,4,R,-1,-1,P,NADO,2.200000048,2.700000048,2.700000048,0.5,0.5,3,-1,38,-1,-1,3,0,0,N
509,54,1,5,R,-1,-1,P,NADO,2.200000048,2.700000048,2.700000048,0.400000006,0.5,3,-1,18,-1,-1,3,0,0,N
510,54,1,6,R,-1,-1,P,POMA,0.200000003,2.700000048,2.700000048,1,0.699999988,3,-1,28,-1,-1,3,0,0,N
511,54,1,7,R,-1,-1,P,POMA,0.300000012,2.299999952,2.299999952,0.5,0.5,2,-1,28,-1,-1,3,0,0,N
512,54,1,8,R,-1,-1,P,POMA,0.300000012,2.400000095,2.400000095,0.300000012,0.300000012,4,-1,28,-1,-1,3,0,0,N
513,54,1,9,R,-1,-1,P,NADO,1,2,2,0.300000012,0.300000012,4,-1,28,-1,-1,3,0,0,N
514,54,1,10,R,-1,-1,P,ERJA,2,2.5,2.5,1.5,1.200000048,3,-1,28,-1,-1,3,0,0,N
515,54,1,11,R,-1,-1,P,NADO,2,2.299999952,2.299999952,0.5,0.5,2,-1,28,-1,-1,3,0,0,N
516,54,1,12,R,-1,-1,P,ERJA,2,2.299999952,2.299999952,1.200000048,1.200000048,3,-1,18,-1,-1,3,0,0,N
517,54,1,13,R,-1,-1,P,HYSP,0.300000012,2.5,2.5,1.5,1.200000048,3,-1,8,-1,-1,3,0,0,N
518,54,1,14,R,-1,-1,P,ERJA,1.899999976,2.5,2.5,0.800000012,0.800000012,2,-1,23,-1,-1,3,0,0,N
519,54,1,15,R,-1,-1,P,ERJA,2,2.5,2.5,0.5,0.600000024,2,-1,13,-1,-1,3,0,0,N
520,54,1,16,R,-1,-1,P,ERJA,2,2.5,2.5,0.800000012,0.699999988,2,-1,18,-1,-1,3,0,0,N
521,54,1,17,R,-1,-1,P,CAJA9,0.800000012,2.299999952,2.299999952,1,0.600000024,3,-1,18,-1,-1,3,0,0,N
522,54,1,18,R,-1,-1,P,PIHO1,2,5,5,2.5,2,3,-1,38,-1,-1,3,73,23,N
523,54,1,19,R,-1,-1,P,PIHO1,2,5,5,2,2.299999952,4,-1,38,-1,-1,3,68,28,N
524,55,1,1,R,-1,-1,I,NADO,1,2.099999905,2.099999905,1,1,3,-1,18,-1,-1,3,93,0,N
525,55,1,2,R,-1,-1,P,LISI,1.700000048,4,4,2.799999952,3.5,4,-1,8,-1,-1,3,83,3,N
526,55,1,3,R,-1,-1,I,CESI4,2.799999952,5,5,1.299999952,1.299999952,3,-1,23,-1,-1,3,28,13,N
527,55,1,4,R,-1,-1,I,MOAL,1,2,2,1.299999952,1.299999952,2,-1,38,-1,-1,3,3,0,N
528,55,1,5,R,-1,-1,P,ACPA,3,7.5,7.5,3,2,4,-1,13,-1,-1,3,3,0,N
529,55,1,6,R,-1,-1,P,PRX,1,3,3,2,1.399999976,4,-1,23,-1,-1,3,38,18,N
530,55,1,7,R,-1,-1,P,MACLASS,1.600000024,2.5,2.5,2,1.5,4,-1,23,-1,-1,3,78,58,N
531,55,1,8,R,-1,-1,P,ROCH,1.600000024,2.299999952,2.299999952,0.699999988,0.699999988,3,-1,78,-1,-1,3,8,0,N
532,55,1,9,R,-1,-1,P,ZESE,2,2.299999952,2.299999952,0.699999988,0.699999988,2,-1,13,-1,-1,3,8,0,N
533,55,1,10,R,-1,-1,P,ACPA,1.600000024,2.299999952,2.299999952,0.800000012,0.800000012,2,-1,28,-1,-1,3,48,3,N
534,55,1,11,R,-1,-1,P,ACPA,1.600000024,2.299999952,2.299999952,1.200000048,1.200000048,3,-1,13,-1,-1,3,58,0,N
535,56,1,1,R,-1,-1,P,MACLASS,2.299999952,4,4,1.5,1.299999952,3,-1,28,-1,-1,3,0,0,N
536,56,1,2,R,-1,-1,P,TE6,2.299999952,4,4,1.299999952,1.299999952,3,-1,18,-1,-1,3,0,0,N
537,56,1,3,R,-1,-1,P,PIHO1,3,6.5,6.5,3.5,1.200000048,5,-1,28,-1,-1,3,18,0,N
538,56,1,4,R,-1,-1,P,ACPA,3,5,5,1.200000048,1.200000048,4,-1,38,-1,-1,3,38,0,N
539,56,1,5,R,-1,-1,P,ACPA,3,5,5,1.5,1.5,3,-1,28,-1,-1,3,38,0,N
540,56,1,6,R,-1,-1,P,ACPA,3.5,5,5,1.5,1.5,3,-1,28,-1,-1,3,0,0,N
541,56,1,7,R,-1,-1,P,LILU,2.299999952,3,3,1.200000048,1,1,-1,28,-1,-1,3,88,0,N
542,56,1,8,R,-1,-1,P,TE6,2.299999952,3.299999952,3.299999952,1.200000048,1.200000048,1,-1,38,-1,-1,3,48,0,N
543,56,1,9,R,-1,-1,P,QUAL2,2,6.699999809,6.699999809,2.5,2,5,-1,28,-1,-1,3,38,0,N
544,56,1,10,R,-1,-1,P,OSFR,1,4.699999809,4.699999809,1.399999976,1.399999976,2,-1,18,-1,-1,3,23,0,N
545,56,1,11,R,-1,-1,P,OSFR,2,7.199999809,7.199999809,2.099999905,2.299999952,5,-1,13,-1,-1,3,0,0,N
546,56,1,12,R,-1,-1,P,QUAL2,2.299999952,6.900000095,6.900000095,2,2.400000095,3,-1,23,-1,-1,3,28,0,N
547,56,1,13,R,-1,-1,P,LAIN,2.5,6.5,6.5,1.200000048,1.799999952,2,-1,58,-1,-1,3,38,0,N
548,56,1,14,R,-1,-1,P,NADO,1,4,4,1.200000048,1.200000048,0,-1,58,-1,-1,3,0,0,N
549,56,1,15,R,-1,-1,P,CIRE3,2.5,8.300000191,8.300000191,2,2,1,-1,58,-1,-1,3,8,0,N
550,56,1,16,R,-1,-1,P,ABFI,4,8.199999809,8.199999809,1.5,1.799999952,1,-1,73,-1,-1,3,0,0,N
551,56,1,17,R,-1,-1,P,CASI16,1.200000048,2.5,2.5,1,1,0,-1,48,-1,-1,3,0,0,N
552,56,1,18,R,-1,-1,P,ILAT,2,2.700000048,2.700000048,1,1.299999952,1,-1,48,-1,-1,3,68,0,N
553,57,1,1,R,-1,-1,P,FRGR1,1.799999952,3,3,1.5,1.600000024,3,-1,18,-1,-1,3,28,18,N
554,57,1,2,R,-1,-1,P,OLEU,1.299999952,3,3,1.299999952,1.299999952,2,-1,28,-1,-1,3,28,18,N
555,57,1,3,R,-1,-1,P,COKO,1,3,3,0.600000024,0.600000024,1,-1,48,-1,-1,3,38,18,N
556,57,1,4,R,-1,-1,P,COKO,3,5,5,1.600000024,1.600000024,3,-1,13,-1,-1,3,38,18,N
557,57,1,5,R,-1,-1,P,COKO,2.5,4,4,1.200000048,1.200000048,1,-1,18,-1,-1,3,38,18,N
558,57,1,6,R,-1,-1,P,COKO,2.5,4,4,1.200000048,1.200000048,1,-1,28,-1,-1,3,38,18,N
559,57,1,7,R,-1,-1,P,POMA,1,3,3,1.200000048,1.200000048,1,-1,18,-1,-1,3,38,18,N
560,57,1,8,R,-1,-1,P,TE6,2,3.5,3.5,1.5,1.5,1,-1,18,-1,-1,3,38,18,N
561,57,1,9,R,-1,-1,P,PIHO1,1.700000048,4,4,1.299999952,1.299999952,4,-1,18,-1,-1,3,28,18,N
562,57,1,10,R,-1,-1,P,NADO,1.5,2.700000048,2.700000048,0.5,1.200000048,4,-1,8,-1,-1,3,28,18,N
563,57,1,11,R,-1,-1,P,NADO,1,3,3,0.600000024,0.800000012,1,-1,28,-1,-1,3,28,18,N
564,58,1,1,R,-1,-1,P,NADO,0.300000012,2.5,2.5,1.200000048,0.800000012,2,-1,8,-1,-1,3,8,28,N
565,58,1,2,R,-1,-1,P,NADO,1.5,2.5,2.5,1,1,3,-1,18,-1,-1,3,28,0,N
566,58,1,3,R,-1,-1,P,NADO,1.5,2.5,2.5,1,1,2,-1,18,-1,-1,3,28,0,N
567,58,1,4,R,-1,-1,P,NADO,1.5,2.5,2.5,1,1,2,-1,18,-1,-1,3,28,0,N
568,59,1,1,R,-1,-1,P,LILU,1.100000024,2.5,2.5,0.899999976,0.899999976,3,-1,38,-1,-1,3,0,0,N
569,59,1,2,R,-1,-1,P,LILU,1.100000024,2.5,2.5,0.899999976,0.899999976,2,-1,58,-1,-1,3,0,0,N
570,59,1,3,R,-1,-1,P,LILU,1.100000024,2.5,2.5,0.899999976,0.899999976,2,-1,68,-1,-1,3,0,0,N
571,59,1,4,R,-1,-1,P,NADO,1,2.299999952,2.299999952,1.200000048,1.200000048,2,-1,48,-1,-1,3,0,0,N
572,59,1,5,R,-1,-1,P,NADO,1.100000024,2,2,1,1,3,-1,18,-1,-1,3,0,0,N
573,59,1,6,R,-1,-1,P,PRX,0.100000001,2.599999905,2.599999905,4.199999809,3.599999905,4,-1,8,-1,-1,3,0,0,N
574,59,1,7,R,-1,-1,P,CILI,0.25,2.900000095,2.900000095,3,2.5,4,-1,13,-1,-1,3,0,0,N
575,59,1,8,R,-1,-1,P,CIRE3,0.200000003,2.5,2.5,1.5,1.700000048,2,-1,13,-1,-1,3,0,0,N
576,59,1,9,R,-1,-1,P,MACLASS,0.200000003,2.5,2.5,2,2,2,-1,23,-1,-1,3,0,0,N
577,59,1,10,R,-1,-1,P,OSFR,0.100000001,2.599999905,2.599999905,1.399999976,1.600000024,2,-1,38,-1,-1,3,0,0,N
578,59,1,11,R,-1,-1,P,ACPA,1.299999952,2,2,1.299999952,1.299999952,1,-1,48,-1,-1,3,0,0,N
579,59,1,12,R,-1,-1,P,ACPA,1.799999952,3,3,1.700000048,1.600000024,1,-1,48,-1,-1,3,0,0,N
580,59,1,13,R,-1,-1,P,JUCH,2.5,4.5,4.5,2.400000095,2.400000095,5,-1,8,-1,-1,3,0,0,N
581,59,1,14,R,-1,-1,P,OSFR,0.5,2,2,1.200000048,1.200000048,1,-1,58,-1,-1,3,0,0,N
582,59,1,15,R,-1,-1,P,OSFR,0.5,2.099999905,2.099999905,1,1.200000048,1,-1,58,-1,-1,3,0,0,N
583,60,1,1,R,-1,-1,I,EL1,0.5,4.5,4.5,3,2.5,5,-1,8,-1,-1,3,0,0,N
584,60,1,2,R,-1,-1,P,NEOL,0.5,2.5,2.5,2.5,3.5,4,-1,8,-1,-1,3,0,0,N
585,60,1,3,R,-1,-1,P,WIFL,1.5,2,2,2,1.5,5,-1,18,-1,-1,3,0,0,N
586,60,1,4,R,-1,-1,P,NEOL,0.5,2.400000095,2.400000095,2,2,4,-1,23,-1,-1,3,0,0,N
587,60,1,5,R,-1,-1,P,NEOL,0.5,2.5,2.5,3,3,4,-1,8,-1,-1,3,0,0,N
588,60,1,6,R,-1,-1,P,LAIN,0.5,4,4,1.700000048,1.600000024,4,-1,18,-1,-1,3,0,0,N
589,61,1,1,R,-1,-1,P,CEJA,0.699999988,4,4,1.700000048,1.700000048,5,-1,3,-1,-1,3,0,0,N
590,61,1,2,R,-1,-1,P,PRPE2,1.399999976,2.700000048,2.700000048,1.700000048,1.700000048,5,-1,8,-1,-1,3,0,0,N
591,61,1,3,R,-1,-1,P,ACPA,1.399999976,2.700000048,2.700000048,1.600000024,1.600000024,5,-1,8,-1,-1,3,0,0,N
592,61,1,4,R,-1,-1,P,FICA,0.5,2.400000095,2.400000095,1.700000048,1.700000048,4,-1,8,-1,-1,3,0,0,N
593,61,1,5,R,-1,-1,P,FICA,0.5,2.400000095,2.400000095,1.700000048,1.700000048,4,-1,8,-1,-1,3,0,0,N
594,62,1,1,R,-1,-1,P,LILU,1.799999952,4.5,4.5,1.5,1.5,5,-1,3,-1,-1,3,18,0,N
595,62,1,2,R,-1,-1,P,POMA,1.799999952,2,2,0.300000012,1,5,-1,23,-1,-1,3,0,0,N
596,62,1,3,R,-1,-1,P,OSFR,1.399999976,2.700000048,2.700000048,1.5,1.5,5,-1,3,-1,-1,3,48,8,N
597,63,1,1,P,-1,-1,P,OSFR,1.200000048,2.5,2.5,1.5,1.5,4,-1,53,-1,-1,3,0,38,N
598,63,1,2,P,-1,-1,P,OSFR,0.699999988,2.700000048,2.700000048,1.5,1.200000048,4,-1,38,-1,-1,3,0,0,N
599,63,1,3,P,-1,-1,P,OSFR,1.299999952,3.099999905,3.099999905,1.600000024,1.600000024,3,-1,48,-1,-1,3,0,0,N
600,63,1,4,P,-1,-1,P,OSFR,1,5.199999809,5.199999809,5,5,5,-1,23,-1,-1,3,0,0,N
601,63,1,5,P,-1,-1,P,CAJA9,1,2.400000095,2.400000095,2.299999952,2.299999952,5,-1,8,-1,-1,3,0,8,N
602,63,1,6,P,-1,-1,P,MAGR,1.899999976,8,8,5,7.199999809,4,-1,3,-1,-1,3,83,0,N
603,63,1,7,P,-1,-1,P,PRX,3.599999905,9.399999619,9.399999619,11,9,3,-1,18,-1,-1,3,28,0,N
604,63,1,8,P,-1,-1,P,QUAL2,4,7,7,2.299999952,2.299999952,1,-1,38,-1,-1,3,0,0,N
605,63,1,9,P,-1,-1,P,QUAL2,1.799999952,3.5,3.5,1,1,0,-1,18,-1,-1,3,0,0,N
606,63,1,10,P,-1,-1,P,QUAL2,1.799999952,3.5,3.5,1,1,0,-1,18,-1,-1,3,0,0,N
607,63,1,11,P,-1,-1,P,QUAL2,4,7,7,2,2,1,-1,38,-1,-1,3,0,0,N
608,63,1,12,P,-1,-1,P,QUAL2,4,6,6,1,1,2,-1,38,-1,-1,3,0,0,N
609,63,1,13,P,-1,-1,P,QUAL2,4,7,7,1.5,1.399999976,2,-1,38,-1,-1,3,0,0,N
610,63,1,14,P,-1,-1,P,QUAL2,4,7,7,1.299999952,1.299999952,1,-1,58,-1,-1,3,0,0,N
611,63,1,15,P,-1,-1,P,QUAL2,4,7,7,1.5,1.5,2,-1,38,-1,-1,3,0,0,N
612,63,1,16,P,-1,-1,P,QUAL2,4,6.5,6.5,1,1.100000024,1,-1,48,-1,-1,3,0,0,N
613,64,1,1,M,-1,-1,P,ZESE,3.5,7.5,7.5,4,4,3,-1,13,-1,-1,3,0,0,N
614,64,1,2,M,-1,-1,P,ZESE,3.5,7.5,7.5,5.5,6,3,-1,13,-1,-1,3,0,0,N
615,64,1,3,M,-1,-1,P,ZESE,4,8,8,4.5,4.5,3,-1,43,-1,-1,3,0,0,N
616,64,1,4,M,-1,-1,P,ZESE,3.5,9.5,9.5,8.5,8.5,4,-1,18,-1,-1,3,28,0,N
